product_id,product_name,ema_number,patient_safety,authorisation_status,atc_code,additional,generic,conditional,exceptional,accelerated,orphan,authorisation_date,authorisation_holder,therapeutic_group,indication,url,dosage_form,route
593,Otezla,EMEA/H/C/003746,False,Authorised,L04AA32,False,False,False,False,False,False,15/01/2015,Amgen Europe BV,Immunosuppressants,"Psoriatic arthritisOtezla, alone or in combination with Disease Modifying Antirheumatic Drugs (DMARDs), is indicated for the treatment of active psoriatic arthritis (PsA) in adult patients who have had an inadequate response or who have been intolerant to a prior DMARD therapy.PsoriasisOtezla is indicated for the treatment of moderate to severe chronic plaque psoriasis in adult patients who failed to respond to or who have a contraindication to, or are intolerant to other systemic therapy including cyclosporine, methotrexate or psoralen and ultraviolet-A light (PUVA).",https://www.ema.europa.eu/en/medicines/human/EPAR/otezla,Tablet,Oral
594,Actelsar HCT,EMEA/H/C/002676,False,Authorised,C09DA07,False,True,False,False,False,False,13/03/2013,Actavis Group hf,"Agents acting on the renin-angiotensin system, Angiotensin II antagonists and diuretics",Treatment of essential hypertension.Actelsar HCT fixed-dose combination (40 mg telmisartan / 12.5 mg hydrochlorothiazide) is indicated in adults whose blood pressure is not adequately controlled on telmisartan alone.Actelsar HCT fixed-dose combination (80 mg telmisartan / 12.5 mg hydrochlorothiazide) is indicated in adults whose blood pressure is not adequately controlled on telmisartan alone.Actelsar HCT fixed-dose combination (80 mg telmisartan / 25 mg hydrochlorothiazide) is indicated in adults whose blood pressure is not adequately controlled on Actelsar HCT 80 mg / 12.5 mg (80 mg telmisartan / 12.5 mg hydrochlorothiazide) or adults who have been previously stabilised on telmisartan and hydrochlorothiazide given separately. ,https://www.ema.europa.eu/en/medicines/human/EPAR/actelsar-hct,Tablet,Oral
595,Telmisartan Actavis,EMEA/H/C/001168,False,Authorised,C09CA07,False,True,False,False,False,False,29/09/2010,Actavis Group PTC ehf,Agents acting on the renin-angiotensin system,"HypertensionTreatment of essential hypertension in adults.Cardiovascular preventionReduction of cardiovascular morbidity in patients with:manifest atherothrombotic cardiovascular disease (history of coronary heart disease, stroke, or peripheral arterial disease) or;type 2 diabetes mellitus with documented target organ damage.",https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-actavis,Tablet,Oral
596,Brintellix,EMEA/H/C/002717,False,Authorised,N06AX26,False,False,False,False,False,False,18/12/2013,H. Lundbeck A/S,"Psychoanaleptics, ",Treatment of major depressive episodes in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/brintellix,Tablet,Oral
597,Brintellix,EMEA/H/C/002717,False,Authorised,N06AX26,False,False,False,False,False,False,18/12/2013,H. Lundbeck A/S,"Psychoanaleptics, ",Treatment of major depressive episodes in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/brintellix,Solution,Oral
598,Halaven,EMEA/H/C/002084,False,Authorised,L01XX41,False,False,False,False,False,False,17/03/2011,Eisai GmbH,Antineoplastic agents,Halaven monotherapy is indicated for the treatment of patients with locally advanced or metastatic breast cancer who have progressed after at least one chemotherapeutic regimens for advanced disease (see section 5.1). Prior therapy should have included an anthracycline and a taxane unless patients were not suitable for these treatments.Halaven is indicated for the treatment of adult patients with unresectable liposarcoma who have received prior anthracycline containing therapy (unless unsuitable) for advanced or metastatic disease (see section 5.1).,https://www.ema.europa.eu/en/medicines/human/EPAR/halaven,Solution for injection,Intravenous
599,Thiotepa Riemser,EMEA/H/C/005434,False,Authorised,L01AC01,False,True,False,False,False,False,26/03/2021,Esteve Pharmaceuticals GmbH,Antineoplastic agents,"Thiotepa Riemser is indicated, in combination with other chemotherapy medicinal products:with or without total body irradiation (TBI), as conditioning treatment prior to allogeneic or autologous haematopoietic progenitor cell transplantation (HPCT) in haematological diseases in adult and paediatric patients;when high dose chemotherapy with HPCT support is appropriate for the treatment of solid tumours in adult and paediatric patients.Thiotepa Riemser is indicated, in combination with other chemotherapy medicinal products:with or without total body irradiation (TBI), as conditioning treatment prior to allogeneic or autologous haematopoietic progenitor cell transplantation (HPCT) in haematological diseases in adult and paediatric patients;when high dose chemotherapy with HPCT support is appropriate for the treatment of solid tumours in adult and paediatric patients",https://www.ema.europa.eu/en/medicines/human/EPAR/thiotepa-riemser,Powder for concentrate for solution for infusion,Intravenous
600,Alli (previously Orlistat GSK),EMEA/H/C/000854,False,Authorised,A08AB01,False,False,False,False,False,False,22/07/2007,GlaxoSmithKline (Ireland) Limited,"Antiobesity preparations, excl. diet products","Alli is indicated for weight loss in adults who are overweight (body mass index, BMI, ? 28 kg/m2) and should be taken in conjunction with a mildly hypocaloric, lower-fat diet.",https://www.ema.europa.eu/en/medicines/human/EPAR/alli,Hard Capsule,Oral
601,Revlimid,EMEA/H/C/000717,False,Authorised,L04AX04,True,False,False,False,False,False,14/06/2007,Bristol-Myers Squibb Pharma EEIG,Immunosuppressants,"Multiple myelomaRevlimid as monotherapy is indicated for the maintenance treatment of adult patients with newly diagnosed multiple myeloma who have undergone autologous stem cell transplantation.Revlimid as combination therapy with dexamethasone, or bortezomib and dexamethasone, or melphalan and prednisone (see section 4.2) is indicated for the treatment of adult patients with previously untreated multiple myeloma who are not eligible for transplant.Revlimid in combination with dexamethasone is indicated for the treatment of multiple myeloma in adult patients who have received at least one prior therapy.Myelodysplastic syndromesRevlimid as monotherapy is indicated for the treatment of adult patients with transfusion-dependent anemia due to low- or intermediate-1-risk myelodysplastic syndromes associated with an isolated deletion 5q cytogenetic abnormality when other therapeutic options are insufficient or inadequate.Mantle cell lymphomaRevlimid as monotherapy is indicated for the treatment of adult patients with relapsed or refractory mantle cell lymphoma.Follicular lymphomaRevlimid in combination with rituximab (anti-CD20 antibody) is indicated for the treatment of adult patients with previously treated follicular lymphoma (Grade 1 – 3a).",https://www.ema.europa.eu/en/medicines/human/EPAR/revlimid,Hard Capsule,Oral
602,Fintepla,EMEA/H/C/003933,False,Authorised,N03,True,False,False,False,False,True,18/12/2020,UCB Pharma S.A.  ,"Antiepileptics, ",Treatment of seizures associated with Dravet syndrome as an add-on therapy to other antiepileptic medicines for patients 2 years of age and older.Fintepla is indicated for the treatment of seizures associated with Dravet syndrome and Lennox-Gastaut syndrome as an add-on therapy to other anti-epileptic medicines for patients 2 years of age and older.,https://www.ema.europa.eu/en/medicines/human/EPAR/fintepla,Solution,Oral
603,Mavenclad,EMEA/H/C/004230,False,Authorised,L04AA40,False,False,False,False,False,False,22/08/2017,Merck Europe B.V.,Immunosuppressants,Treatment of adult patients with highly active relapsing multiple sclerosis (MS) as defined by clinical or imaging features.,https://www.ema.europa.eu/en/medicines/human/EPAR/mavenclad,Tablet,Oral
604,Sunosi,EMEA/H/C/004893,False,Authorised,N06BA14,True,False,False,False,False,False,16/01/2020,Atnahs Pharma Netherlands B.V.,"Psychoanaleptics, ","Sunosi is indicated to improve wakefulness and reduce excessive daytime sleepiness in adult patients with narcolepsy (with or without cataplexy).Sunosi is indicated to improve wakefulness and reduce excessive daytime sleepiness (EDS) in adult patients with obstructive sleep apnoea (OSA) whose EDS has not been satisfactorily treated by primary OSA therapy, such as continuous positive airway pressure (CPAP). ",https://www.ema.europa.eu/en/medicines/human/EPAR/sunosi,Tablet,Oral
605,Instanyl,EMEA/H/C/000959,False,Authorised,N02AB03,False,False,False,False,False,False,20/07/2009,Takeda Pharma A/S,Analgesics,"Instanyl is indicated for the management of breakthrough pain in adults already receiving maintenance opioid therapy for chronic cancer pain. Breakthrough pain is a transitory exacerbation of pain that occurs on a background of otherwise controlled persistent pain. Patients receiving maintenance opioid therapy are those who are taking at least 60 mg of oral morphine daily, at least 25 micrograms of transdermal fentanyl per hour, at least 30 mg oxycodone daily, at least 8 mg of oral hydromorphone daily or an equianalgesic dose of another opioid for a week or longer.",https://www.ema.europa.eu/en/medicines/human/EPAR/instanyl,Nasal spray,Intranasal
606,Kaletra,EMEA/H/C/000368,False,Authorised,J05AR10,False,False,False,False,False,False,19/03/2001,AbbVie Deutschland GmbH  Co. KG,"Antivirals for systemic use, Protease inhibitors","Kaletra is indicated in combination with other antiretroviral medicinal products for the treatment of human immunodeficiency virus (HIV-1) infected adults, adolescents and children aged from 14 days and older.The choice of Kaletra to treat protease inhibitor experienced HIV-1 infected patients should be based on individual viral resistance testing and treatment history of patients.",https://www.ema.europa.eu/en/medicines/human/EPAR/kaletra,Solution,Oral
607,Kaletra,EMEA/H/C/000368,False,Authorised,J05AR10,False,False,False,False,False,False,19/03/2001,AbbVie Deutschland GmbH  Co. KG,"Antivirals for systemic use, Protease inhibitors","Kaletra is indicated in combination with other antiretroviral medicinal products for the treatment of human immunodeficiency virus (HIV-1) infected adults, adolescents and children aged from 14 days and older.The choice of Kaletra to treat protease inhibitor experienced HIV-1 infected patients should be based on individual viral resistance testing and treatment history of patients.",https://www.ema.europa.eu/en/medicines/human/EPAR/kaletra,Tablet,Oral
608,Lytgobi,EMEA/H/C/005627,False,Authorised,L01XE51,True,False,True,False,False,False,04/07/2023,Taiho Pharma Netherlands B.V.,antineoplastic agents,Lytgobi monotherapy is indicated for the treatment of adult patients with locally advanced or metastatic cholangiocarcinoma with a fibroblast growth factor receptor 2 (FGFR2) fusion or rearrangement that have progressed after at least one prior line of systemic therapy.,https://www.ema.europa.eu/en/medicines/human/EPAR/lytgobi,Tablet,Oral
609,Imatinib Koanaa,EMEA/H/C/005595,False,Withdrawn,L01EA01,False,True,False,False,False,False,22/09/2021,Koanaa Healthcare GmbH,Antineoplastic agents,"Imatinib Koanaa is indicated for the treatment ofadult and paediatric patients with newly diagnosed Philadelphia chromosome (bcr-abl) positive (Ph+) chronic myeloid leukaemia (CML) for whom bone marrow transplantation is not considered as the first line of treatment.adult and paediatric patients with Ph+ CML in chronic phase after failure of interferon-alpha therapy, or in accelerated phase or blast crisis.adult and paediatric patients with newly diagnosed Philadelphia chromosome positive acute lymphoblastic leukaemia (Ph+ ALL) integrated with chemotherapy.adult patients with relapsed or refractory Ph+ ALL as monotherapy.adult patients with myelodysplastic/myeloproliferative diseases (MDS/MPD) associated with platelet-derived growth factor receptor (PDGFR) gene re-arrangements.adult patients with advanced hypereosinophilic syndrome (HES) and/or chronic eosinophilic leukaemia (CEL) with FIP1L1-PDGFR? rearrangement.The effect of Imatinib on the outcome of bone marrow transplantation has not been determined.Imatinib Koanaa is indicated forthe treatment of adult patients with Kit (CD 117) positive unresectable and/or metastatic malignant gastrointestinal stromal tumours (GIST).the adjuvant treatment of adult patients who are at significant risk of relapse following resection of Kit (CD117)-positive GIST. Patients who have a low or very low risk of recurrence should not receive adjuvant treatment.the treatment of adult patients with unresectable dermatofibrosarcoma protuberans (DFSP) and adult patients with recurrent and/or metastatic DFSP who are not eligible for surgery.In adult and paediatric patients, the effectiveness of Imatinib is based on overall haematological and cytogenetic response rates and progression-free survival in CML, on haematological and cytogenetic response rates in Ph+ ALL, MDS/MPD, on haematological response rates in HES/CEL and on objective response rates in adult patients with unresectable and/or metastatic GIST and DFSP and on recurrence-free survival in adjuvant GIST. The experience with Imatinib in patients with MDS/MPD associated with PDGFR gene re-arrangements is very limited (see section 5.1). Except in newly diagnosed chronic phase CML, there are no controlled trials demonstrating a clinical benefit or increased survival for these diseases.",https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-koanaa,Solution,Oral
